message_id,title,title_ar,content,content_ar,summary,summary_ar,author,type,organization,subsidiary,department,categories,subcategories,hashtags,status,published_at,slug,meta_description,meta_keywords,media_url
206,,,,فكر قانوني : تقوم خصيصة التجرد القانوني ليس على القاعدة القانونية فحسب، بل تنسحب على القانوني نفسه فالقاضي أو المحامي على سبيل المثال لا يمثل نفسه بل القانون، مما يعني أن دفاعه عن قضية ما لا يعني تأييدها شخصيا. فالمحامي يدافع عن متهم بقضية حرية تعبير، رغم تعارض أفكار المتهم مع قناعاته وهنا يلتزم كما القاضي بالنصوص القانونية التي تحمي هذا الحق، مع فصل معتقداته الشخصية عن دوره المهني. كذلك في القضايا التي تستند للمبادئ والقواعد العامة والتي فيها مساحة قد يظهر فيها تأثير الميول الشخصية أو الاعتقادية او الدوافع الداخلية بشكل واضح  كأن يُطلب فيها تقديم رأي في قضية مجتمعية ليست ضمن ممارسات المحامي المهنية المباشرة لوجود اختلاف ثقافي مثلا فهنا يجب على القانوني أن يستند إلى قيم العدالة والإنصاف، دون الانحياز لرأيه الشخصي حفاظًا على صورته المهنية ووفق نظرية العدالة الإجرائية لجون رولز، فإن العدالة تتحقق من خلال ضمان حياد الإجراءات، بغض النظر عن النتائج. لقد تعرض مانديلا للتمييز العنصري، إلا أنه دافع عن حقوق الجميع دون تمييز، مؤكدًا أن العدالة تشمل الجميع. كما قبِل محامون كثر الدفاع عن متهمي جرائم حرب نورمبرغ: لضمان محاكمات عادلة وهو ماسيحصل في سوريا كونه مبدئا من مبادئ تجسيد للعدالة الإجرائية. وقبل ذلك القران الكريم إذ أمر بتطبيق العدل مطلقاً ( وَلَا يَجْرِمَنَّكُمْ شَنَآنُ قَوْمٍ عَلَىٰ أَلَّا تَعْدِلُوا ۚ اعْدِلُوا هُوَ أَقْرَبُ لِلتَّقْوَىٰ ) ومثله مبدأ التجرد في الشهادة بالحق حتى لو تعارضت مع المصلحة الشخصية فكل ماسبق يؤكد جوهر الفكر القانوني وصيانته عن المحاباة والانحياز.  ويبقى التحدي الأكبر في سحب ماسبق وتطبيقه على  المنهجية الذاتية والمواقف الشخصية خصوصا في المساحات الرمادية التي لايحكمها نص أو حكم مباشر؛ فالتوازن من وجهة نظري لايتحقق فيها إلا من خلال أمور منها مراجعة الذات وهل الموقف يعكس المهنية أم الميول والمنطلقات العميقة؟  كذلك الاستناد إلى القانون بنصه أوروحه أو القواعد القانونية العامة كمرجع أساسي للمواقف،  وأيضا التعامل مع المواقف بوعي وإدراك وحكمة ناهيك عن توظيف الذكاء العاطفي والسيطرة على المشاعر الشخصية قدر الممكن إن صاحب الفكر القانوني الفذ هو الذي ينجح في تحقيق التوازن بين مهنته وشخصيته بما يؤهله ليكون نموذجًا للعدالة الحقيقية والقدوة الحسنة حتى في أقسى المواقف وأحلك الظروف. ‏DrBisher   https://chat.whatsapp.com/HvlcPiaacAs5VQmHl2KxMO  https://t.me/+OD3R01WZKZo1MTBk #سوريا,,,Qarar Platform,Statement,MOJ,,,Justice,Courts and Judiciary,"[""#سوريا""]",published,2025-01-10 20:31:43,,,,
205,,,,معلومة متداولة: وافقت الحكومة الهولندية مؤخراً على قوانين لجوء جديدة تهدف إلى تقليص تدفق اللاجئين، خصوصاً السوريين. قدمت هذه القوانين وزيرة اللجوء والهجرة مارولين فابر، مما أثار قلق السوريين. القانون الجديد يتضمن تقليص مدة تصريح اللجوء إلى 3 سنوات، إلغاء تصاريح الإقامة الدائمة، وتقسيم الإقامات إلى نوعين: A للمضطهدين فردياً، وB للمتأثرين بالحروب. كما ستشمل قوانين “الترحيل الإجباري” واحتجاز الأجانب وعدم التعاون مع الترحيل سيكون جريمة جنائية. سيتم تقييد “لم شمل” الأسر ليقتصر على الأقارب المباشرين. ومن المتوقع أن تؤدي هذه القوانين إلى مزيد من القلق بين اللاجئين السوريين في هولندا، الذين يخشون من الترحيل في حال اعتبرت الحكومة أن الوضع في سوريا “آمن”.  https://chat.whatsapp.com/HvlcPiaacAs5VQmHl2KxMO  https://t.me/+OD3R01WZKZo1MTBk #سوريا,,,Qarar Platform,Statement,MOI,,,Politics,Foreign Politics,"[""#سوريا""]",published,2025-01-10 20:31:43,,,,
200,,,,معلومة اجتماعية :  النظام البائد أسس للنزاعات والطبقية والعنصرية من خلال سياسات مركزية ومنهجية اعتمدت على:  1. التفرقة الطائفية والمناطقية: حيث اعتمد على تعزيز الولاءات الضيقة من خلال منح امتيازات لمناطق أو جماعات معينة، ما خلق شعورًا بالتهميش والإذلال لدى الأكثرية.  2. السيطرة الاقتصادية: من خلال تركيز الثروة والفرص الاقتصادية في أيدي النخبة الحاكمة والمقربين منها، فكانت أقرب ما تكون إلى السلطة الأوليغارشية ، ما عمّق الفجوة الطبقية وترك قطاعات واسعة تعاني من الفقر والبطالة.  3. قمع التنوع الثقافي: فهمّش الهويات غير العربية، مثل الأكراد، من خلال سياسات الإنكار الثقافي واللغوي، مما أدى إلى شعور بالاضطهاد لدى هذه الفئات  https://chat.whatsapp.com/HvlcPiaacAs5VQmHl2KxMO #سوريا,,,Qarar Platform,Statement,MOI,,,Social Affairs,Social Affairs,"[""#سوريا""]",published,2025-01-10 17:00:30,,,,
197,,,,معلومة اجتماعية:  حسب مراقبين ومتخصصين في علم الاجتماع، أظهر المجتمع السوري قدرة مذهلة على التكيف والصمود في مواجهة الأزمات، منذ بدء الثورة وحتى يومنا هذا ؛ حيث برزت مبادرات محلية تضامنية، خاصة في مجالات التعليم والإغاثة وإعادة الإعمار المجتمعي، وآخرها وليست الأخيرة : مهمة إعادة تشكيل الجيش والقوات المسلحة ؛ حيث انها حسب خبراء ومتخصصين تعتبر من أهم وأخطر وأعقد المهام في بلد منهار تماما ، ومع ذلك أبدى السوريون تعاونا وتكاتفا مذهلا في هذا الشأن ، حيث غابت التصريحات السلبية وأي بوادر صدام مسلح ، وهذا ما يجعل المشهد مبشرا بخير رغم تعقيده.  https://chat.whatsapp.com/HvlcPiaacAs5VQmHl2KxMO  https://t.me/+OD3R01WZKZo1MTBk #سوريا,,,Qarar Platform,Statement,MOI,,,Social Affairs,Social Affairs,"[""#سوريا""]",published,2025-01-10 16:15:46,,,,
194,,,,بيان نقابة المحامين في الجمهورية العربية السورية بإدانة الكيان الاسرائيلي لما يرتكبه من إجراءات لفرض سياسة الأمر الواقع وإدانة احتجاز المحامي محمد فياض. #سوريا,,,Qarar Platform,Statement,MOJ,,,Justice,Human Rights,"[""#سوريا""]",published,2025-01-10 15:44:25,,,,
193,,,Attachments,مرفقات #سوريا,,,Qarar Platform,General,MOI,,,General,General,"[""#سوريا""]",published,2025-01-10 15:44:24,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/01/10/00000193_photo.jpg
192,,,,الرسوم السنوية لعام ٢٠٢٥ وفق تعليمات نقابة صيادلة سورية #سوريا,,,Qarar Platform,Announcement,MOH,,,Health,Healthcare,"[""#سوريا""]",published,2025-01-10 15:44:24,,,,
191,,,Attachments,مرفقات #سوريا,,,Qarar Platform,General,MOI,,,General,General,"[""#سوريا""]",published,2025-01-10 15:44:24,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/01/10/00000191_photo.jpg
189,,,,مشاريع تنموية   مع استقرار الأوضاع، وما تشهده البلاد من بسط للأمن في ارجاء سورية  هنا تبرز اهمية الفرص استثمارية في مجالات متعددة، منها:       •القطاع الصحي : يحتاج إلى خطة شاملة تتضمن إعادة البناء، دعم الموارد البشرية، وتطوير الخدمات الصحية مع التركيز على توفير التمويل الكافي من خلال الدعم الدولي والاستثمارات المحلية.   • القطاع التعليمي : تطوير المؤسسات التعليمية وتحديث المناهج لتلبية متطلبات السوق الحديثة.   • القطاع التكنولوجي: إنشاء مناطق اقتصادية تكنولوجية لجذب الشركات الناشئة والمستثمرين في قطاع التكنولوجيا.   • القطاع السياحي: إعادة تأهيل المواقع السياحية والتاريخية لجذب السياح وتعزيز الدخل القومي.  الخلاصة:  تسير سوريا الجديدة بخطى ثابتة نحو إعادة الإعمار والتنمية، مع التركيز على تنفيذ مشاريع استراتيجية في مختلف القطاعات. حيث تتوافر فرص استثمارية واعدة للمستثمرين المحليين والدوليين للمساهمة في بناء مستقبل مشرق في البلاد .  https://t.me/+OD3R01WZKZo1MTBk #سوريا,,,Qarar Platform,Statement,MOI,,,Economy,Investment,"[""#سوريا""]",published,2025-01-10 14:22:46,,,,
188,,,,معلومة متداولة: الدفاع المدني السوي: وفاة 3 نساء وتعرض 5 أطفال لكسور ورضوض شديدة وإغماء في حصيلة أولية،  إثر حدوث تدافع في المسجد الأموي بدمشق ظهر اليوم الجمعة 10 كانون الثاني، بالتزامن مع ازدحام شديد لوجود فعالية نظمها مدنيون  تحليل: تقوم المسئولية الجنائية إذا ثبت أن المنظمين لم يتخذوا الاحتياطات المناسبة لضمان سلامة الحاضرين في الفعالية، إذ أن تكييف الحادثة ينضوي تحت الإهمال المؤدي إلى الوفاة وفي بعض القوانين يمكن تصنيف الحادثة كـ”جريمة غير عمدية”، إذا كان الإهمال أو عدم التخطيط السليم قد أدى بشكل مباشر إلى وقوع الوفيات والإصابات. كما ينشأ حق التعويض بموجب المسئولية التقصيرية في حق أسر الضحايا والمصابين الذين لحق بهم الضرر ويُعد المنظمون مسؤولين مدنيًا عن أي إخلال بواجب الرعاية تجاه المشاركين، وفق مبدأ “المسؤولية التقصيرية” الذي يُلزمهم بضمان توفير بيئة آمنة. أيضا تقوم المسؤولية الإدارية متى كانت الفعالية قد أُقيمت دون تنسيق مع الجهات الإدارية والتنظيمية المختصة ويُفترض أن يتم التحقيق في مدى التزام المنظمين بالقواعد التنظيمية الخاصة باستخدام الأماكن العامة والتجمعات والمقدسات. يشار إلى أن النظام العام ليس بعيداً بأحكامه وقواعده عن مثل تلك الأعمال التي تصنف كأعمال ( عبثية) كونها أثارت الفوضى وأخلت بالنظام العام كما أنه خرق لقواعد استخدام التكنولوجيا في حال كان قد استخدمت وسائل التواصل الاجتماعي للترويج لمثل هذه الفعاليات، إن الأعمال العبثية التي تُرتكب بغرض الشهرة ( الترند) تعد انتهاكًا للقانون، ويمكن مواجهتها عبر العقوبات الجنائية والمدنية والإدارية. كما يجب تعزيز الرقابة على الأنشطة العامة وتطوير التشريعات لتتوافق مع تحديات العصر مثل إساءة استخدام وسائل التواصل الاجتماعي. DrBisher https://chat.whatsapp.com/HvlcPiaacAs5VQmHl2KxMO  https://t.me/+OD3R01WZKZo1MTBk #سوريا,,,Qarar Platform,Statement,MOI,,,Security,Civil Protection,"[""#سوريا""]",published,2025-01-10 13:11:01,,,,
187,,,,فكر قانوني: رغم نسبية القانون وتمايزه في كثير من البيئات والمجتمعات كونه يعتمد على تفاعل النصوص مع الواقع المتغير؛ إلا أنه لا يعني غياب المبادئ الثابتة، بل يعني ضرورة الاجتهاد لتحقيق العدالة وفقًا للظروف والسياقات المختلفة.  وهنا أهم العناصر المهمة التي توجه بوصلة القانونيين:  1. التركيز على المبادئ العامة للعدالة: فالقوانين قد تكون نسبية، لكن العدالة كمبدأ عالمي يمكن أن تكون بوصلة موحدة للقانونيين.  2. الاجتهاد والتفسير المنصف: لأن دور القانونيين هو تفسير القانون بطريقة تحقق التوازن بين النصوص القانونية ومتطلبات الواقع.  3. التطوير التشريعي المستمر: إذ يجب تحديث القوانين باستمرار لتواكب التغيرات الاجتماعية والاقتصادية.  4. التعليم والتوعية: فهم السياقات الاجتماعية والثقافية كونها تساعد القانونيين على التعامل بمرونة مع نسبية القانون. وفي نهاية المطاف، نسبية القانون ليست نقطة ضعف، بل فرصة للتطوير والتكيف مع متغيرات المجتمع. ‏DrBisher  https://chat.whatsapp.com/HvlcPiaacAs5VQmHl2KxMO  https://t.me/+OD3R01WZKZo1MTBk #سوريا,,,Qarar Platform,Statement,MOJ,,,Justice,Courts and Judiciary,"[""#سوريا""]",published,2025-01-10 13:10:19,,,,
186,,,,معلومة متداولة : - إيقاف إصدار بطاقات شخصية تابعة لحكومة الإنقاذ تمهيداً لإصدار هوية شخصية سورية رسمية لجميع مواطني الجمهورية العربية السورية قريباً. - ⁠قبول استخدام الهوية الشخصية السورية القديمة في معاملات المواصلات في وزارة النقل بشكل مؤقت.  https://chat.whatsapp.com/HvlcPiaacAs5VQmHl2KxMO  https://t.me/+OD3R01WZKZo1MTBk #سوريا,,,Qarar Platform,Statement,MOI,,,Politics,Government Decisions,"[""#سوريا""]",published,2025-01-10 11:26:23,,,,
185,,,,السيدات والسادة القضاة والمحامين والمستشارين  تحية طيبة وأسعد الله جمعتكم بكل خير  بإمكانكم تقديم أنفسكم والتعريف بكم لأعضاء الجروب ليتم الاستفادة وتبادل الخبرات علماً بان الجروب يحوي نخبة من المتخصصين في المجالات الأخرى وكافة أطياف مواطنينا الكرام *يشار إلى أن إدارة الجروب ليست مسئولة عن أي تعاملات مالية بين الأطراف كون ذلك شأن خاص بين المتعاملين* يرجى التعريف : بالاسم : المهنة: التخصص الدقيق: المحافظة:  كما نرحب بالمنضمين جميعا من كافة التخصصات الأخرى ونأمل التعريف أيضا وشكرا لكم  البطاقة التعريفية: محدثكم : د.بشر بن عبد الإله ياقتي مستشار قانوني ومحكم القانون التجاري والعقود والتشريعات حلب - الرياض #سوريا,,,Qarar Platform,General,MOI,,,General,General,"[""#سوريا""]",published,2025-01-10 11:05:28,,,,
184,,,,أخبار اقتصادية:  * انخفاض أسعار السيارات المستوردة: سجلت أسعار السيارات المستوردة في سوريا انخفاضًا كبيرًا، حيث وصلت إلى ربع قيمتها السابقة. يُعزى ذلك إلى إجراءات حكومية جديدة، مثل منح فترات سماح ضريبية وتسهيلات في الاستيراد.   * إطلاق سوق حرة للسيارات المستعملة: تعمل وزارة النقل السورية على إطلاق سوق حرة للسيارات المستعملة في ميناء اللاذقية، بهدف تعزيز التجارة وتوفير خيارات أكثر للمستهلكين.  https://chat.whatsapp.com/HvlcPiaacAs5VQmHl2KxMO  https://t.me/+OD3R01WZKZo1MTBk ‎<This message was edited> #سوريا,,,Qarar Platform,Statement,MOT,,,Transportation,Land Transportation,"[""#سوريا""]",published,2025-01-10 10:35:38,,,,
183,,,,نرحب بانضمام الاعضاء الجدد وندعو الجميع لنشر المجموعات الخاصة ب بيت المعرفة القانونية للاصدقاء المقربين والمعروفين لتعم الفائدة؛ كما نؤكد على جميع الاعضاء الالتزام بقواعد وتعليمات المجموعة المثبتة في اعلى الصفحة وقراءة وصف المجموعة ايضا  ولكم جزيل الشكر  مجموعة الواتساب  https://chat.whatsapp.com/HvlcPiaacAs5VQmHl2KxMO  مجموعة التيليجرام https://t.me/+OD3R01WZKZo1MTBk #سوريا,,,Qarar Platform,General,MOI,,,General,General,"[""#سوريا""]",published,2025-01-10 10:16:06,,,,
176,,,,عاجل :  تقارير دولية تتحدث عن ان سوريا تتجه نحو التعافي والاستقرار وفق مؤشرات داخلية تسير عليها الحكومة الجديدة نحو انشاء دولة قانون ومؤسسات ، ومؤشرات خارجية تتكلم عن أطراف دولية واقليمية فاعلة تتجه نحو الشراكات الاستراتيجية في سوريا   https://chat.whatsapp.com/HvlcPiaacAs5VQmHl2KxMO  https://t.me/+OD3R01WZKZo1MTBK #سوريا,,,Qarar Platform,Statement,MOI,,,Politics,Domestic Politics,"[""#سوريا""]",published,2025-01-10 06:59:23,,,,
175,,,,معلومة متداولة: وزير العدل : جاري العمل على إبطال قانون الاستملاك رقم ١٠ -٢٠١٨ وإحلال آلية تعيد المراكز القانونية لأصحابها من حيث استعادة أملاكهم أو التعويض عنها.  معلومة : قانون رقم ١٠ الصادر باسم رئيس الجمهورية سنة ٢٠١٨ اختص بانتزاع الملكيات العقارية الخاصة من أصحابها، ولا سيما المهجّرين والنازحين واللاجئين منهم بحجة التنظيم العقاري ويهدف إلى : - الحد من حرية التصرف بالأسهم التنظيمية على الشيوع - ⁠الانتقاص من حق الملكية المصان بالدستور - ⁠منح أصحاب الحقوق مهل تعجيزية لا تتوافق مع واقع النزوح والتهجير في سوريا. - ⁠سلب صلاحية النظر في الخلافات العقارية من القضاء صاحب الاختصاص الأصيل. - ⁠إخضاع المقاسم التنظيمية للمرسوم التشريعي رقم 82 لعام 2010 (إعمار العرصات) القاضي ببيع العقار بالمزاد العلني جراء تخلف سداد الرسوم الحكومية المرهقة.  https://chat.whatsapp.com/HvlcPiaacAs5VQmHl2KxMO  https://t.me/+OD3R01WZKZo1MTBK #سوريا,,,Qarar Platform,Statement,MOJ,,,Housing,Real Estate Services,"[""#سوريا""]",published,2025-01-10 06:59:23,,,,
167,,,,أفكار اقتصادية: معايير الاقتصاد التي يُبنى عليها أساس أي بلد تُعد ركائز مهمة لضمان الاستقرار والنمو الاقتصادي. من بين هذه المعايير:  1. الاستقرار السياسي والقانوني: وجود نظام سياسي مستقر وقوانين واضحة وعادلة يضمنان جذب الاستثمارات المحلية والأجنبية. احترام حقوق الملكية وحماية المستثمرين.  2. تنويع الاقتصاد: تقليل الاعتماد على قطاع واحد مثل النفط أو الزراعة. تطوير قطاعات متعددة مثل الصناعة، التكنولوجيا، السياحة، والخدمات.  3. البنية التحتية القوية: توفير شبكات نقل، كهرباء، مياه، واتصالات ذات كفاءة عالية لدعم الأنشطة الاقتصادية. الاستثمار في البنية الرقمية.  4. الاستثمار في التعليم والتكنولوجيا: تطوير رأس المال البشري من خلال التعليم والتدريب. تشجيع الابتكار والبحث العلمي.  5. السياسة النقدية والمالية المستقرة: الحفاظ على استقرار العملة ومعدلات التضخم. توفير سياسات ضريبية واضحة وعادلة.  6. التجارة والاستثمار: فتح الأسواق للتجارة الدولية وتشجيع التصدير. تسهيل إجراءات الاستثمار وجعلها جذابة.  7. الشمولية والتنمية المستدامة: الحد من الفقر وتحسين توزيع الدخل. تعزيز التنمية المستدامة من خلال الحفاظ على الموارد الطبيعية.  8. التوظيف والعمالة: توفير فرص عمل كافية بمستويات دخل مناسبة. تطوير سياسات سوق العمل لدعم الابتكار والإنتاجية.  9. الحوكمة الاقتصادية: تعزيز الشفافية ومكافحة الفساد. تحسين كفاءة المؤسسات الحكومية والخاصة.  10. الانفتاح العالمي: المشاركة الفعالة في الاقتصاد العالمي. الانضمام إلى الاتفاقيات الاقتصادية والتجارية الدولية.  بناء اقتصاد قوي يتطلب رؤية استراتيجية بعيدة المدى وسياسات متكاملة تدعم هذه المعايير.  جمعه: م.عبدالكريم  محلل مالي واقتصادي  https://chat.whatsapp.com/HvlcPiaacAs5VQmHl2KxMO  https://t.me/+OD3R01WZKZo1MTBK #سوريا,,,Qarar Platform,Statement,MOI,,,Economy,Investment,"[""#سوريا""]",published,2025-01-09 22:33:36,,,,
165,,,,فكر قانوني: إن بوصلة القانوني الفذّ محامياً كان أو قاضياً أو مستشاراً  وخلافه هي : - عقيدته الراسخة وضميره الحي : التي تنطلق منها مبادئه الراسخة وتقوم عليها قيمه الثابتة.  • القانون والعدالة: وكافة أدوات تحقيق العدل وفقًا المبادئ والمثل والنصوص القانونية.  • الحق والإنصاف: دون النظر إلى هوية الأطراف.  • مصالح المجتمع:  واستقراره وتحقيق السلم الأهلي والتنمية السليمةالداعمة لذلك.  DrBisher  https://chat.whatsapp.com/HvlcPiaacAs5VQmHl2KxMO  https://t.me/+OD3R01WZKZo1MTBK #سوريا,,,Qarar Platform,Statement,MOJ,,,Justice,Courts and Judiciary,"[""#سوريا""]",published,2025-01-09 22:19:53,,,,
164,,,,عاجل   رسميا اعتماد علم الثورة وإلغاء مادة التربية الوطنية من قبل وزارة التربية والتعليم  https://chat.whatsapp.com/HvlcPiaacAs5VQmHl2KxMO  https://t.me/+OD3R01WZKZo1MTBK ‎<This message was edited> #سوريا,,,Qarar Platform,Announcement,MOE,,,Education,Basic Education,"[""#سوريا""]",published,2025-01-09 22:19:53,,,,
163,,,Attachments,مرفقات #سوريا,,,Qarar Platform,General,MOI,,,General,General,"[""#سوريا""]",published,2025-01-09 22:19:53,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/01/09/00000163_photo.jpg
161,,,,نرحب بانضمام الاعضاء الجدد وندعو الجميع لنشر المجموعات الخاصة ب بيت المعرفة القانونية للاصدقاء المقربين والمعروفين لتعم الفائدة؛ كما نؤكد على جميع الاعضاء الالتزام بقواعد وتعليمات المجموعة المثبتة في اعلى الصفحة وقراءة وصف المجموعة ايضا  ولكم جزيل الشكر  مجموعة الواتساب  https://chat.whatsapp.com/HvlcPiaacAs5VQmHl2KxMO  مجموعة التيليجرام https://t.me/+OD3R01WZKZo1MTBk #سوريا,,,Qarar Platform,General,MOI,,,General,General,"[""#سوريا""]",published,2025-01-09 21:45:25,,,,
160,,,,معلومات اقتصادية: الدولار ينهار بشكل كبير أمام العملة السورية وسط توقعات بالمزيد من الهبوط باذن الله.  https://chat.whatsapp.com/HvlcPiaacAs5VQmHl2KxMO  https://t.me/+OD3R01WZKZo1MTBk #سوريا,,,Qarar Platform,Statement,MOF,,,Economy,Budget and Public Finance,"[""#سوريا""]",published,2025-01-09 21:44:12,,,,
159,,,,اعلان  الاخوه والاخوات المكرمين  لمن يرغب بالحصول ع التعاميم والقرارات الوزاريه والاداريه السابقه بامكانه الانضمام الى قروب التلقرام  https://t.me/+OD3R01WZKZo1MTBk #سوريا,,,Qarar Platform,General,MOI,,,General,General,"[""#سوريا""]",published,2025-01-09 21:23:51,,,,
158,,,,رئاسة مجلس الوزراء: يطلب إلى جميع الجهات العامة والنقابات ومنظمات المجتمع المدني وكل من يتطلب عمله القيام بهذه النشاطات بعدم القيام بأي نشاط لجمع البيانات الشخصية وفق النماذج الإلكترونية إلا عن طريق وزارة الاتصالات وتقانة المعلومات. #سوريا,,,Qarar Platform,Circular,MOCT,,,Technology,Information Technology,"[""#سوريا""]",published,2025-01-09 20:34:11,,,,
157,,,Attachments,مرفقات #سوريا,,,Qarar Platform,General,MOI,,,General,General,"[""#سوريا""]",published,2025-01-09 20:34:11,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/01/09/00000157_photo.jpg
153,,,,فكر قانوني: يمنع على القانوني الانحياز عندما يكون الانحياز نابعًا من التعصب الشخصي: سواءً كان التعصب مبنيًا على عرق، ديانة، فكر، أو انتماء حزبي، كونه يعتبر إخلالًا بمبدأ الحياد، أيضاً عندما يؤدي الانحياز إلى انتهاك القانون إما بتطبيقه تطبيقا غير عادل أو بالإخلال به كليا أوجزئيا فالمستشار مؤتمن. كذلك عندما يتعارض الانحياز مع وظيفته فالقاضي على سبيل المثال، يجب أن يلتزم الحياد الكامل في جميع القضايا المعروضة أمامه وهكذا.. ولذا يتوجب على القانوني:  • الحياد: يجب أن تكون مواقف القانونيين مبنية على الحياد، مع الأخذ بعين الاعتبار المصلحة العامة.  • الالتزام بالقانون: لأنه هو البوصلة الأساسية، لذا فإن أي موقف أو انحياز يجب أن يكون مبنيًا على نصوص واضحة.  • القيم الأخلاقية: فالانحياز الأخلاقي يكون فقط في سياقات تقتضي الدفاع عن العدالة والمساواة.  • الشفافية والمصداقية: حيث يجب أن تكون دوافع الانحياز واضحة ومعلنة، بعيدة عن الأهواء الشخصية. DrBisher https://chat.whatsapp.com/HvlcPiaacAs5VQmHl2KxMO #سوريا,,,Qarar Platform,Statement,MOJ,,,Justice,Courts and Judiciary,"[""#سوريا""]",published,2025-01-09 19:52:09,,,,
148,,,,معلومة متداولة: قرارات بإيقاف عمل عدد من أعضاء الهيئة التدريسية - دكاترة- لمدة ثلاثة أشهر حتى يتم الانتهاء من التحقيقات معهم بعدد من القضايا .  https://chat.whatsapp.com/HvlcPiaacAs5VQmHl2KxMO #سوريا,,,Qarar Platform,Statement,MOHE,,,Education,Higher Education,"[""#سوريا""]",published,2025-01-09 19:42:11,,,,
147,,,,*تعميم يسمح بعودة طلاب مرحلة التعليم الثانوي المرقن قيدهم في الفصل الدراسي الأول في العام الدراسي 2024-2025 خلال مدة 15 يوما من تاريخه*. #سوريا,,,Qarar Platform,Decision,MOE,,,Education,Secondary Education,"[""#سوريا""]",published,2025-01-09 19:42:11,,,,
146,,,Attachments,مرفقات #سوريا,,,Qarar Platform,General,MOI,,,General,General,"[""#سوريا""]",published,2025-01-09 19:42:11,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/01/09/00000146_photo.jpg
145,,,,مصادرة أكثر من 120 ألف حبة كبتاغون و12 كيلوغراماً من الحشيش، أثناء حملة تمشيط بمنطقة الزبداني ضد فلول ميليشيات الأسد، تمت خلالها ملاحقة عدد من مروجي المخدرات بالتعاون مع الأهالي، هذا ولايزال البحث مستمراً عن مروجي هذه المواد في المنطقة. #سوريا,,,Qarar Platform,Statement,MOI,,,Security,Internal Security,"[""#سوريا""]",published,2025-01-09 19:41:37,,,,
144,,,Attachments,مرفقات #سوريا,,,Qarar Platform,General,MOI,,,General,General,"[""#سوريا""]",published,2025-01-09 19:41:37,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/01/09/00000144_photo.jpg
143,,,,إعلان: نعلن للسادة المغتربين عودة عمل منظومة إصدار جوازات السفر من خلال بعثاتنا الدبلوماسية والمكاتب القنصلية الإلكترونية، ووفقا لنظام الدور المعمول به لدى كل بعثة دبلوماسية، ابتداء من يوم الأحد القادم. #سوريا,,,Qarar Platform,Announcement,MOFA,,,Politics,Foreign Politics,"[""#سوريا""]",published,2025-01-09 19:41:19,,,,
142,,,Attachments,مرفقات #سوريا,,,Qarar Platform,General,MOI,,,General,General,"[""#سوريا""]",published,2025-01-09 19:41:19,,,,https://qararprod.s3.me-central-1.amazonaws.com/media/post_attachments/2025/01/09/00000142_photo.jpg
141,,,,معلومة متداولة: الرئيس اللبناني  الجديد جوزيف عون : عهدي أن أقيم أفضل العلاقات مع الدول العربية الشقيقة  لدينا فرصة لبدء حوار جاد مع الدولة السورية وإقامة علاقات جيدة بيننا  https://chat.whatsapp.com/HvlcPiaacAs5VQmHl2KxMO #سوريا,,,Qarar Platform,Statement,MOFA,,,Politics,Foreign Politics,"[""#سوريا""]",published,2025-01-09 19:39:59,,,,
137,,,,"معلومة متداولة: وزير العدل يلتقي وفداً تركياً من المحاميين الدوليين المتخصصين بمجال حقوق الإنسان، برئاسة المحامية ""غولدن سونمز"" والمحامي ""جهاد غوكدمير"" لمناقشة القضايا المتعلقة بجرائم الحرب والقضايا الإنسانية التي حصلت في سورية زمن النظام المخلوع، ولتعزيز التعاون والتنسيق للوصول إلى أكبر عدد من المتضررين من جرائم نظام الأسد.  https://chat.whatsapp.com/HvlcPiaacAs5VQmHl2KxMO #سوريا",,,Qarar Platform,Statement,MOJ,,,Justice,Human Rights,"[""#سوريا""]",published,2025-01-09 19:39:21,,,,
136,,,,معلومة متداولة: وزارة العدل تعمم على كل المحاكم المدنية والشرعية ‏متابعة قيد الدعاوى الشرعية والمدنية والمستعجلة، والنظر بالدعاوى القائمة ‏لديها.‏ ‏- اتخاذ كل ‏التدابير والإجراءات التحفظية والوقتية التي من شأنها المحافظة على الحقوق ‏أو دفع ضرر جسيم لا يمكن تداركه لاحقاً، وحسم تلك الدعاوى أو الدعاوى ‏المقيدة سابقاً بقرار فاصل بالموضوع مراعين بذلك أحكام القوانين النافذة ‏ومبادئ العدالة والإنصاف، واضعين نصب أعينهم تحقيق العدالة.‏  https://chat.whatsapp.com/HvlcPiaacAs5VQmHl2KxMO #سوريا,,,Qarar Platform,Statement,MOJ,,,Justice,Courts and Judiciary,"[""#سوريا""]",published,2025-01-09 19:39:21,,,,
135,,,,"*وزارة الخارجية تنشر عبر حسابها الرسمي على تلغرام ""التحرك السياسي للإدارة السورية الجديدة""* #سوريا",,,Qarar Platform,Document,MOFA,,,Politics,Foreign Politics,"[""#سوريا""]",published,2025-01-09 19:39:21,,,,
